Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),DXY In (United States)
25/05/2001,0.9995,0.5205,2.2663,2.3225,2.2714,1.5455,606.25,8.2771,2304,8.5081,39.845,8.6648,3.86,0.8611,7.7998,296.89,101.37,46.975,11425,4.134,120.65,3.7995,9.083,0.4242,9.1737,3.5898,50.425,4.02,3.64,2.8657,29.097,3.7504,67.67,1.8093,50.029,7.905,1288.5,10.5118,1.7742,33.5,45.555,1.1091,3.6731,1.4225,0.0002,118.18
28/05/2001,0.9998,0.5213,2.2663,2.3355,2.2629,1.5438,606.3,8.2768,2339.5,8.4889,39.903,8.6682,3.8745,0.8603,7.7996,296.67,101.46,46.98,11590,4.141,121.08,3.8,9.085,0.4234,9.1933,3.593,50.8,4.0178,3.6402,2.8685,29.093,3.7504,67.67,1.812,49.8483,7.9075,1295,10.5264,1.7772,34.2,45.6,1.1205,3.6729,1.4202,0.0002,118.06
29/05/2001,0.9999,0.5172,2.2787,2.349,2.2782,1.5343,609.15,8.2768,2333.25,8.5689,39.915,8.7152,3.889,0.8555,7.8,297.33,103.18,46.96,11200,4.123,120.26,3.8005,9.1,0.4204,9.2483,3.6135,50.6,4.0379,3.64,2.869,29.098,3.7504,67.79,1.8078,50.25,7.94,1289.6,10.5826,1.7807,34.05,45.475,1.1361,3.6731,1.4233,0.0002,118.22
30/05/2001,0.9999,0.5129,2.2694,2.345,2.2704,1.5444,610.25,8.2777,2323.5,8.5404,39.865,8.7045,3.86,0.8568,7.7995,295.72,105.16,46.965,11385,4.1255,120.35,3.7995,9.1905,0.4173,9.2385,3.614,50.6,3.9984,3.64,2.87,29.133,3.7504,67.95,1.8103,49.985,8.0025,1290,10.6025,1.7785,33.97,45.395,1.169,3.6731,1.4261,0.0002,118.2
31/05/2001,0.9995,0.5065,2.2965,2.382,2.2964,1.538,610.95,8.277,2323.5,8.6362,40.355,8.8179,3.8875,0.8453,7.7998,300.1,104.74,47,11125,4.136,119.23,3.8,9.1735,0.4091,9.3658,3.632,50.5,3.9796,3.6397,2.877,29.162,3.7504,68.16,1.81,50.747,8.001,1280,10.7955,1.7979,33.9,45.4,1.17,3.673,1.4184,0.0002,119.07
01/06/2001,0.9999,0.5085,2.2998,2.3815,2.3002,1.5361,609.75,8.2777,2310,8.6376,40.155,8.8057,3.8875,0.8475,7.7999,300.06,103.59,47.015,11450,4.144,119.24,3.7995,9.163,0.4095,9.4631,3.6225,50.75,3.9876,3.64,2.8775,29.169,3.7504,68.68,1.8133,50.8,8.0375,1283.75,10.8918,1.7951,34.05,45.375,1.1521,3.673,1.4184,0.0002,118.89
04/06/2001,0.9991,0.5078,2.2911,2.3855,2.2965,1.5367,607.35,8.277,2296.75,8.6096,40.195,8.8087,3.8843,0.8457,7.7994,300.07,103.44,47.015,11450,4.164,119.28,3.8005,9.16,0.4105,9.4265,3.555,50.75,3.9809,3.64,2.8775,29.162,3.7505,68.38,1.814,50.5331,8.0475,1284.5,10.9122,1.795,34.05,45.4,1.1525,3.6731,1.4143,0.0002,119.16
05/06/2001,0.9995,0.5101,2.2962,2.389,2.2888,1.5308,606.6,8.2769,2303.75,8.5893,39.855,8.7297,3.88,0.854,7.7998,295.79,104.55,47,11225,4.15,120.24,3.8005,9.133,0.4115,9.3148,3.5553,50.65,3.9825,3.64,2.88,29.19,3.7504,68.83,1.8121,50.465,8.025,1288,10.7797,1.7765,34.03,45.025,1.1627,3.6731,1.4138,0.0002,118.53
06/06/2001,0.9998,0.5162,2.2849,2.3895,2.2986,1.5239,606.95,8.2772,2307.5,8.6011,40.185,8.7917,3.8843,0.8478,7.7998,295.62,104.31,46.975,11200,4.143,120.16,3.8005,9.104,0.414,9.3713,3.5415,50.7,4.0045,3.64,2.8862,29.184,3.7505,68.12,1.8128,50.6163,8.0775,1285.5,10.9072,1.7939,34.05,45.295,1.1705,3.673,1.3926,0.0002,119.23
07/06/2001,0.9999,0.5207,2.2957,2.361,2.2895,1.5213,608.1,8.2767,2300.5,8.5671,40.1146,8.7667,3.8745,0.8509,7.7998,293.99,103.96,46.97,11190,4.1485,120.15,3.8,9.13,0.4159,9.3677,3.5245,50.7,3.9963,3.6398,2.8863,29.183,3.7504,68.77,1.8085,50.5493,8.079,1285.5,10.9453,1.7911,34.05,45.17,1.169,3.673,1.3927,0.0002,119.11
08/06/2001,0.9999,0.525,2.2981,2.361,2.2945,1.5173,608.25,8.2767,2305.5,8.5932,40.0878,8.7639,3.8743,0.8505,7.7998,294.72,104.43,46.98,11213,4.146,120.94,3.8,9.0445,0.4193,9.3566,3.513,50.95,3.9826,3.6409,2.8876,29.165,3.7503,68.54,1.8095,50.594,8.063,1285,10.9426,1.793,34.057,45.12,1.16,3.673,1.3784,0.0002,119.21
11/06/2001,0.9997,0.522,2.2922,2.379,2.3122,1.5194,608.3,8.2767,2314,8.666,40.2701,8.8495,3.8825,0.8424,7.7986,296.45,105.01,47,11265,4.153,121.91,3.8,9.039,0.4175,9.426,3.5215,51.2,3.9808,3.6402,2.8887,29.146,3.7504,68.36,1.8139,51.063,8.105,1288,11.026,1.8052,34.05,45.19,1.1875,3.6729,1.3727,0.0002,120.12
12/06/2001,0.9999,0.5259,2.2922,2.405,2.2922,1.5237,610.45,8.2771,2303.5,8.6058,39.9891,8.7322,3.8825,0.8535,7.7989,293.09,105,47.03,11238,4.156,121.7,3.8,9.105,0.4186,9.371,3.5178,51.25,3.9515,3.6398,2.889,29.145,3.7505,68.69,1.817,50.6749,8.095,1290,10.9177,1.7883,34.05,45.27,1.1955,3.6729,1.3746,0.0002,119.61
13/06/2001,0.9995,0.5288,2.2801,2.421,2.2864,1.5168,612.65,8.2779,2297.8,8.5854,39.7083,8.7213,3.8793,0.8553,7.7989,290.16,104.93,47.04,11225,4.152,122.12,3.8,9.0326,0.4229,9.3162,3.509,51.35,3.9662,3.6398,2.893,29.127,3.7504,68.14,1.8164,50.546,8.088,1292,10.8016,1.7871,34.38,45.38,1.235,3.673,1.392,0.0002,118.94
14/06/2001,0.9999,0.5276,2.2555,2.4235,2.2667,1.5206,612.95,8.2773,2296.85,8.5124,39.4894,8.6436,3.8843,0.8624,7.7984,287.36,105.12,46.975,11225,4.168,121.34,3.8,9.0925,0.4178,9.2551,3.5128,51.25,3.9428,3.6408,2.894,29.127,3.7504,67.62,1.815,49.9773,8.045,1292,10.7099,1.7702,34.407,45.35,1.2048,3.673,1.4014,0.0002,117.99
15/06/2001,0.9996,0.5246,2.255,2.4115,2.2586,1.5238,614.75,8.277,2306.5,8.4957,39.3394,8.6568,3.8843,0.861,7.7998,284.92,105.21,47,11260,4.17,122.93,3.8,9.028,0.416,9.2523,3.5155,51.35,3.9401,3.641,2.8954,29.08,3.7504,67.31,1.8173,49.7356,7.9975,1292,10.6226,1.7753,34.44,45.3,1.185,3.673,1.4031,0.0002,118.29
18/06/2001,0.9995,0.5229,2.255,2.463,2.2606,1.5342,620.75,8.277,2308,8.5167,39.435,8.6578,3.8825,0.8608,7.7997,286.26,105.19,46.97,11295,4.169,123.27,3.8,9.0475,0.4142,9.176,3.5265,52.05,3.9626,3.6409,2.8954,29.125,3.7504,67.31,1.8175,49.8485,8.05,1292,10.5181,1.7782,34.44,45.33,1.2305,3.673,1.4047,0.0002,118.39
19/06/2001,0.9995,0.5212,2.279,2.4795,2.2709,1.5348,622.7,8.2779,2300.5,8.5871,39.6622,8.7359,3.8775,0.854,7.7998,288.08,105.83,46.95,11390,4.168,122.85,3.8,9.0775,0.4148,9.1537,3.521,52.25,3.9797,3.6408,2.8965,29.139,3.7504,67.82,1.8175,50.072,8.075,1304,10.6893,1.7896,34.405,45.235,1.241,3.673,1.4013,0.0002,119.04
20/06/2001,0.9998,0.5194,2.2814,2.4745,2.2852,1.5331,624.07,8.277,2300.4,8.6411,39.8438,8.7221,3.87,0.8547,7.7993,289.64,108.52,46.96,11290,4.17,123.83,3.8,9.085,0.4138,9.2147,3.5215,52.25,3.9937,3.6398,2.9,29.137,3.7504,68.34,1.8205,50.426,8.08,1296,10.7024,1.7839,34.41,45.26,1.2685,3.673,1.3957,0.0002,119.13
21/06/2001,0.9998,0.5159,2.2801,2.37,2.2811,1.5232,622.75,8.2769,2299.5,8.6384,39.735,8.7204,3.8843,0.8546,7.7997,286.34,104.38,46.965,11345,4.176,124.6,3.8,9.07,0.4126,9.2106,3.5188,52.2,3.9805,3.6398,2.9034,29.133,3.7504,67.96,1.8219,49.986,8.065,1302,10.7372,1.7777,34.46,45.23,1.2805,3.673,1.4154,0.0002,119.01
22/06/2001,0.9995,0.5163,2.27,2.302,2.2792,1.522,623.95,8.2767,2296.5,8.6338,39.5601,8.6928,3.8843,0.8576,7.8001,284.95,105.13,47,11355,4.185,124.5,3.8,9.07,0.4129,9.1972,3.522,52.2,3.9634,3.6398,2.9034,29.08,3.7504,68.09,1.821,49.75,8.04,1303,10.6637,1.7728,34.47,45.26,1.275,3.673,1.4132,0.0002,118.91
25/06/2001,0.9995,0.5174,2.2576,2.2995,2.2611,1.5176,623,8.2768,2297.45,8.5341,39.3677,8.6691,3.8843,0.8591,7.7997,282.24,103.49,47.01,11365,4.178,123.81,3.8,9.053,0.4133,9.2287,3.5215,52.25,3.951,3.6398,2.9085,29.113,3.7504,67.68,1.8188,49.507,8.03,1302,10.6433,1.769,34.45,45.12,1.306,3.673,1.413,0.0002,118.32
26/06/2001,0.9995,0.5215,2.2552,2.326,2.2604,1.5175,624.15,8.2768,2304.9,8.5181,39.2923,8.6278,3.8793,0.8635,7.7993,282.15,103.47,47.02,11372,4.179,123.79,3.8005,9.049,0.4174,9.1543,3.523,52.28,3.9552,3.6398,2.9089,29.121,3.7504,67.49,1.8195,49.186,8.0175,1299.5,10.6859,1.764,34.41,45.2,1.2725,3.673,1.4152,0.0002,118.1
27/06/2001,0.9998,0.5188,2.2597,2.306,2.2657,1.5173,625.05,8.2768,2308,8.5518,39.2206,8.6562,3.87,0.8597,7.7991,281.12,104.22,46.99,11395,4.167,124.34,3.8,9.059,0.4168,9.2037,3.515,52.28,3.943,3.6398,2.9107,29.1275,3.7504,67.42,1.8218,49.147,8.0175,1297.5,10.7536,1.7661,34.45,45.23,1.256,3.673,1.4173,0.0002,118.38
28/06/2001,0.9998,0.5057,2.2881,2.2985,2.295,1.5226,626.85,8.277,2301.25,8.6668,39.8663,8.8279,3.8793,0.8442,7.7993,286.12,104.46,47.01,11448,4.168,124.78,3.8,9.067,0.4069,9.3079,3.507,52.4,3.98,3.6398,2.9154,29.13,3.7504,67.78,1.8235,49.755,8.0625,1303,10.8935,1.8002,34.47,45.28,1.255,3.673,1.4088,0.0002,120.01
29/06/2001,0.9999,0.5119,2.303,2.3105,2.3004,1.5143,631.8,8.2767,2297.25,8.6636,39.9313,8.7618,3.898,0.849,7.7998,287.58,104.36,47.04,11390,4.17,124.65,3.8,9.041,0.4075,9.3247,3.5075,52.425,4.0058,3.6398,2.917,29.147,3.7504,68.74,1.8226,49.806,8.045,1300.5,10.8486,1.7921,34.43,45.28,1.255,3.673,1.4153,0.0002,119.47
02/07/2001,0.9996,0.5116,2.3011,2.3315,2.3012,1.5143,631.75,8.277,2302,8.5919,39.9535,8.7909,3.8848,0.8478,7.7995,286.92,103.82,47.13,11320,4.1782,124.12,3.8,9.03,0.4073,9.4075,3.5108,52.75,4.0017,3.6408,2.9185,29.185,3.7505,68.65,1.8223,49.847,8.0035,1300,10.96,1.795,34.42,45.29,1.283,3.673,1.4176,0.0002,119.67
03/07/2001,0.9998,0.5172,2.2892,2.3525,2.2994,1.5113,635.65,8.2767,2302.5,8.5853,39.775,8.7802,3.9475,0.8484,7.7999,285.82,104.2,47.135,11322,4.181,124.4,3.7995,9.0525,0.4076,9.3473,3.5125,52.95,3.9993,3.64,2.9176,29.201,3.7506,68.65,1.823,49.552,8.0125,1293,10.8641,1.795,34.4,45.425,1.2901,3.6731,1.4074,0.0002,119.35
04/07/2001,0.9996,0.5183,2.2892,2.424,2.3022,1.5113,642.45,8.2769,2306.5,8.5852,39.8873,8.7921,3.93,0.8463,7.7998,284.82,104.23,47.11,11365,4.181,124.45,3.8,9.0725,0.4079,9.3727,3.519,52.95,4.0016,3.6399,2.9171,29.201,3.7505,68.65,1.8245,49.61,8.094,1295.5,10.8786,1.7978,34.43,45.49,1.276,3.673,1.407,0.0002,119.91
05/07/2001,0.9998,0.5146,2.317,2.4675,2.3262,1.5128,648.8,8.2767,2306.1,8.6595,40.3347,8.8992,3.9468,0.8364,7.7999,289.89,103.22,47.125,11363,4.193,125.68,3.8005,9.062,0.4039,9.4267,3.5175,52.975,4.0327,3.6407,2.9215,29.195,3.7504,68.85,1.8255,50.188,8.1575,1295.6,11.0045,1.8181,34.46,45.55,1.2891,3.6731,1.4028,0.0002,120.9
06/07/2001,0.9996,0.5091,2.3126,2.4545,2.3053,1.5226,642.3,8.2768,2302.75,8.547,40.3063,8.7794,3.9468,0.8476,7.7997,295.12,102.85,47.135,11335,4.2019,125.87,3.8005,9.141,0.4053,9.3659,3.5148,52.8,4.2155,3.6407,2.9205,29.207,3.7504,69.33,1.8266,50.245,8.235,1292.5,10.9339,1.7928,34.47,45.37,1.3355,3.6731,1.4118,0.0002,119.9
09/07/2001,0.9995,0.5107,2.3011,2.4515,2.2929,1.5213,642.5,8.2767,2305.5,8.4776,40.0578,8.7488,3.949,0.85,7.7998,299.19,102.81,47.14,11340,4.198,125.33,3.8005,9.105,0.4072,9.3067,3.5093,52.8,4.3512,3.6407,2.923,29.136,3.7505,68.65,1.828,50.254,8.2125,1295.5,10.9226,1.7948,34.55,45.415,1.307,3.673,1.4085,0.0002,119.89
10/07/2001,0.9995,0.5097,2.2876,2.4915,2.2743,1.5194,651.35,8.277,2305.5,8.3874,39.6433,8.7059,3.9485,0.855,7.8,297.42,102.28,47.14,11353,4.19,125.42,3.8,9.145,0.4062,9.2921,3.5105,53,4.39,3.6406,2.9245,29.259,3.7504,68.65,1.8353,49.7,8.2746,1299,10.8582,1.7789,34.65,45.525,1.315,3.6729,1.412,0.0002,119.13
11/07/2001,0.9998,0.5053,2.2753,2.5015,2.2597,1.526,664.15,8.2769,2321.5,8.3208,39.4858,8.6591,3.9485,0.8588,7.7998,298.75,102.01,47.155,11348,4.203,124.31,3.8005,9.2625,0.4048,9.2871,3.5175,52.95,4.3985,3.6408,2.9235,29.21,3.7505,67.5399,1.8349,49.625,8.2425,1306.5,10.825,1.7675,34.95,45.575,1.3655,3.6731,1.4078,0.0002,118.64
12/07/2001,1,0.5059,2.2676,2.553,2.2653,1.529,665.15,8.2768,2329,8.3391,39.612,8.7188,3.9468,0.8536,7.7998,300.8,102.61,47.155,11360,4.203,123.89,3.7995,9.36,0.4059,9.3397,3.512,53.05,4.2994,3.6407,2.9245,29.2,3.7504,68.01,1.834,50.027,8.2725,1298,10.8276,1.771,34.983,45.58,1.3351,3.673,1.4076,0.0002,119.09
13/07/2001,1,0.5083,2.2763,2.5785,2.2848,1.5366,668.45,8.2767,2304,8.3391,39.5812,8.708,3.9485,0.8547,7.7998,299.43,102.83,47.165,11330,4.203,124.94,3.8005,9.355,0.4069,9.3233,3.5045,53.1,4.253,3.6407,2.929,29.209,3.7504,68.19,1.8373,49.986,8.2678,1300.5,10.8034,1.7693,34.981,45.655,1.333,3.6731,1.4037,0.0002,119.33
16/07/2001,1,0.5073,2.2679,2.58,2.2742,1.5376,668.45,8.2767,2301.55,8.3738,39.5651,8.7303,3.9485,0.8522,7.7998,296.72,102.63,47.145,11340,4.203,125.46,3.7995,9.272,0.4065,9.3639,3.508,53.775,4.2228,3.6406,2.9308,29.244,3.7505,67.78,1.8363,49.8269,8.2475,1310,10.805,1.772,35.015,45.745,1.3811,3.6731,1.3995,0.0002,119.3
17/07/2001,1,0.5096,2.282,2.5,2.286,1.5387,659.55,8.2769,2300.5,8.357,39.3647,8.6664,3.9485,0.8595,7.7994,293,102.6,47.125,11340,4.206,124.96,3.7995,9.1635,0.407,9.31,3.4985,53.85,4.1975,3.6407,2.9352,29.249,3.7504,68.44,1.8334,49.831,8.2075,1310,10.724,1.7532,35.052,45.745,1.4501,3.6731,1.4012,0.0002,118.9
18/07/2001,1,0.516,2.25,2.505,2.2517,1.5372,659.75,8.277,2301,8.2981,38.865,8.5188,3.9485,0.8735,7.7998,285.63,101.55,47.155,11263,4.21,123.89,3.7995,9.231,0.4146,9.1586,3.4965,53.65,4.2325,3.6405,2.9364,29.263,3.7504,67.48,1.83,48.985,8.2425,1306,10.5604,1.7217,35.032,45.745,1.3401,3.673,1.4215,0.0002,117.38
19/07/2001,0.9995,0.5131,2.2325,2.4935,2.2387,1.5408,665.35,8.2768,2304.05,8.1451,38.9211,8.5531,3.9485,0.8708,7.7994,286.37,101.53,47.125,11259,4.198,123.33,3.7995,9.202,0.4134,9.1865,3.496,53.2,4.2155,3.6406,2.94,29.288,3.7504,66.43,1.8245,49.226,8.295,1300.5,10.623,1.7274,35.019,45.735,1.3351,3.6731,1.4283,0.0002,117.36
20/07/2001,0.9988,0.5057,2.22,2.4485,2.2204,1.5433,662.8,8.2768,2304.05,8.1548,38.9291,8.5433,3.9485,0.8711,7.7997,285.81,101.26,47.13,11145,4.193,122.98,3.7995,9.1405,0.4093,9.1971,3.494,53.3,4.2293,3.6408,2.9451,29.282,3.7505,66.45,1.8241,49.013,8.2615,1300.6,10.6539,1.7265,34.962,45.8,1.3315,3.673,1.4277,0.0002,117.21
23/07/2001,0.9987,0.5083,2.22,2.4135,2.245,1.5444,659.15,8.2772,2300.85,8.1929,38.9253,8.5674,3.9493,0.869,7.7997,285.34,101.7,47.13,10188,4.201,124.4,3.7995,9.091,0.4093,9.2083,3.4933,53.45,4.2024,3.6408,2.9482,29.284,3.7505,66.45,1.8259,49.265,8.175,1310,10.7002,1.7334,34.896,45.75,1.3185,3.6731,1.4202,0.0002,117.85
24/07/2001,0.9996,0.5099,2.22,2.468,2.2238,1.5401,661.45,8.2773,2302,8.2457,38.6523,8.5194,3.9485,0.8739,7.7998,282.61,101.24,47.135,10050,4.193,124.09,3.8005,9.135,0.4124,9.1653,3.494,53.625,4.1888,3.6408,2.9502,29.289,3.7504,66.45,1.8178,48.809,8.2,1308.5,10.6642,1.7232,34.864,45.74,1.32,3.6731,1.4211,0.0002,117.2
25/07/2001,0.9996,0.5083,2.22,2.4855,2.215,1.5373,664.35,8.277,2300.4,8.1786,38.4794,8.4505,3.9485,0.8813,7.7998,280.37,100.78,47.135,10050,4.193,123.53,3.8005,9.155,0.4119,9.0961,3.4893,53.625,4.199,3.641,2.9514,29.26,3.7505,66.2523,1.8166,48.684,8.2173,1305.5,10.6043,1.7134,34.844,45.74,1.3271,3.673,1.4283,0.0002,116.64
26/07/2001,0.9995,0.5093,2.22,2.4965,2.2201,1.5334,665,8.2771,2301.5,8.2161,38.618,8.4824,3.9485,0.8777,7.7995,280.88,100.74,47.155,10050,4.197,123.76,3.7995,9.196,0.4119,9.1067,3.484,53.45,4.1948,3.641,2.9514,29.264,3.7505,66.1697,1.8028,49.221,8.155,1295.5,10.5798,1.7199,34.767,45.725,1.315,3.6731,1.4278,0.0002,116.79
27/07/2001,0.998,0.5086,2.22,2.4575,2.229,1.5313,665.35,8.277,2303,8.2729,38.615,8.482,3.9485,0.8774,7.7998,281.38,100.38,47.135,10050,4.199,123.53,3.8005,9.166,0.4122,9.1125,3.489,53.45,4.2175,3.6408,2.9588,29.285,3.7505,66.2899,1.7945,49.32,8.24,1295.5,10.568,1.7202,34.752,45.655,1.3251,3.673,1.4236,0.0002,116.94
30/07/2001,0.9996,0.5063,2.22,2.422,2.2249,1.5293,665.55,8.2767,2293.5,8.2787,38.6894,8.5162,3.9485,0.8742,7.7997,282.38,100.4,47.145,9723,4.203,125.14,3.8005,9.1595,0.4124,9.1461,3.4895,53.375,4.23,3.6408,2.9621,29.312,3.7505,66.5468,1.8055,49.266,8.225,1300,10.5794,1.7271,34.755,45.76,1.3233,3.673,1.4262,0.0002,117.2
31/07/2001,1,0.51,2.223,2.4665,2.2237,1.5335,670.25,8.277,2290.2,8.2265,38.795,8.5023,3.9485,0.8764,7.7998,282.44,99.88,47.135,9500,4.207,125,3.7995,9.1415,0.4137,9.1188,3.49,53.55,4.2627,3.641,2.962,29.355,3.7505,66.6,1.803,49.337,8.2575,1298,10.5804,1.7265,34.75,45.7,1.3296,3.6731,1.4252,0.0002,117.18
01/08/2001,0.9995,0.5181,2.2122,2.494,2.2096,1.5361,679.65,8.2769,2301.8,8.2176,38.5484,8.4536,3.9568,0.881,7.7997,281.94,98.04,47.115,9625,4.2125,124.63,3.7995,9.218,0.4174,9.0932,3.499,53.7,4.265,3.641,2.9624,29.32,3.7505,66.11,1.8041,49.215,8.2514,1300,10.5402,1.7129,34.726,45.71,1.3361,3.6731,1.4339,0.0002,116.59
02/08/2001,1,0.5205,2.2043,2.488,2.215,1.5346,675.15,8.2768,2298.4,8.1642,38.4463,8.427,3.9485,0.8836,7.7991,282.33,98.05,47.105,9625,4.213,123.7,3.8005,9.166,0.4196,9.0496,3.496,53.625,4.2755,3.6408,2.9636,29.3,3.7505,66.03,1.7803,48.795,8.2195,1284,10.4375,1.709,34.66,45.63,1.3376,3.6731,1.4315,0.0002,116.16
03/08/2001,1,0.5169,2.1967,2.5015,2.212,1.529,673.05,8.277,2295,8.2223,38.4184,8.4205,3.9485,0.8844,7.7994,279.67,98.05,47.115,9520,4.216,123.66,3.8005,9.1635,0.4182,9.0315,3.503,53.4,4.23,3.6408,2.9688,29.365,3.7505,65.86,1.777,48.655,8.265,1278.7,10.3637,1.707,34.66,45.41,1.3461,3.6731,1.4293,0.0002,116.14
06/08/2001,0.9987,0.5175,2.2064,2.454,2.2119,1.5256,676.05,8.277,2292.5,8.2907,38.4703,8.4443,4.23,0.8813,7.7992,280.34,98.05,47.105,9390,4.217,123.9,3.8005,9.1355,0.4199,9.0356,3.5013,53.659,4.2434,3.641,2.9705,29.36,3.7505,66.12,1.7819,48.798,8.3074,1289,10.4187,1.7102,34.645,45.54,1.3591,3.6731,1.4183,0.0002,116.46
07/08/2001,1,0.5156,2.2203,2.4815,2.221,1.5356,676.05,8.2773,2290.5,8.3472,38.585,8.4829,4.21,0.8777,7.7991,282.11,98.05,47.115,9355,4.229,123.54,3.7995,9.108,0.4184,9.0747,3.4975,53.3,4.2269,3.6408,2.9751,29.31,3.7505,66.24,1.7789,48.982,8.295,1285,10.4374,1.7175,34.669,45.45,1.3651,3.6731,1.416,0.0002,116.83
08/08/2001,1,0.5193,2.221,2.468,2.2206,1.5344,678,8.2772,2294.8,8.3865,38.3951,8.4618,4.2225,0.8804,7.7995,280.05,98.53,47.125,9330,4.234,123.61,3.7995,9.097,0.4238,9.035,3.49,53.2,4.2169,3.6408,2.9755,29.323,3.7505,66.516,1.7767,48.798,8.2825,1280,10.4165,1.7089,34.645,45.54,1.37,3.6731,1.417,0.0002,116.54
09/08/2001,1,0.5127,2.1809,2.4775,2.1972,1.5391,677.3,8.2773,2290.9,8.4153,37.99,8.3377,4.21,0.8923,7.7992,276.98,98.05,47.135,9190,4.226,121.91,3.7995,9.119,0.4256,8.9674,3.4911,52.9,4.2156,3.6408,2.9788,29.38,3.7505,65.3,1.7645,48.132,8.26,1285.5,10.2532,1.6891,34.666,45.4,1.3826,3.6731,1.4254,0.0002,115.25
10/08/2001,1,0.5129,2.181,2.4625,2.1814,1.539,681.55,8.2768,2287.25,8.3629,37.944,8.3314,4.2119,0.8934,7.7996,276.19,98.04,47.12,9110,4.245,122.01,3.7995,9.085,0.4257,9.0097,3.491,51.85,4.1922,3.6408,2.9795,29.34,3.7505,65.44,1.7601,47.869,8.229,1281,10.263,1.6943,34.613,45.275,1.394,3.673,1.4232,0.0002,115.29
13/08/2001,1,0.5174,2.166,2.499,2.1645,1.5384,682.95,8.2771,2282.75,8.3129,37.8011,8.3023,4.225,0.8965,7.7994,273.53,99.26,47.125,8600,4.241,122.49,3.8005,9.105,0.4281,9.0219,3.4913,51.175,4.2365,3.6406,2.981,29.34,3.7504,64.81,1.7573,47.768,8.2735,1278.5,10.2925,1.6929,34.591,45.175,1.4026,3.6731,1.4193,0.0002,115.01
14/08/2001,1,0.5219,2.17,2.513,2.1708,1.536,691.85,8.2771,2289.55,8.3634,37.4523,8.2407,4.225,0.9032,7.7996,273.29,98.94,47.115,8485,4.231,121.75,3.7995,9.13,0.4309,8.9562,3.492,51.075,4.257,3.6406,2.98,29.345,3.7504,64.93,1.7573,47.555,8.282,1278.5,10.2233,1.6784,34.573,44.875,1.4625,3.6731,1.4289,0.0002,114.38
15/08/2001,1,0.5286,2.138,2.489,2.1351,1.5278,691.85,8.2771,2293.5,8.3337,37.1349,8.1362,4.245,0.914,7.7998,274.63,98.28,47.125,8775,4.238,119.58,3.8005,9.075,0.4343,8.893,3.492,51.3,4.2625,3.6408,2.981,29.33,3.7504,64.93,1.7455,47.107,8.2275,1276.5,10.1375,1.6617,34.565,44.815,1.4801,3.673,1.4409,0.0002,113.19
16/08/2001,0.9995,0.5244,2.129,2.4995,2.135,1.5375,689.35,8.277,2283.5,8.2508,37.1687,8.1616,4.21,0.9115,7.7994,280.3,98.01,47.125,8750,4.241,120.38,3.8005,9.085,0.4329,8.8804,3.4896,50.85,4.256,3.6408,2.9778,29.34,3.7504,64.93,1.7472,47.3285,8.2425,1276,10.1754,1.6672,34.475,44.665,1.4571,3.673,1.4444,0.0002,113.08
17/08/2001,1,0.5358,2.132,2.519,2.135,1.5431,680.15,8.277,2284.55,8.2807,37.0751,8.1097,4.21,0.9182,7.7997,279,97.23,47.125,8750,4.225,120.24,3.8005,9.135,0.4393,8.8586,3.4925,51.125,4.295,3.6408,2.9795,29.364,3.7504,63.58,1.7506,47.12,8.3075,1286,10.2096,1.6566,34.544,44.83,1.4311,3.6731,1.4451,0.0002,112.99
20/08/2001,1,0.5327,2.13,2.519,2.1259,1.5449,675.45,8.2768,2286,8.2797,37.3036,8.1437,4.235,0.9144,7.7997,280.14,97.83,47.125,8525,4.233,120.74,3.7995,9.133,0.4365,8.8914,3.4955,51.3,4.2845,3.6408,2.9795,29.38,3.7504,63.44,1.7586,47.306,8.3076,1281,10.3424,1.6604,34.613,44.91,1.4316,3.6731,1.4438,0.0002,113.4
21/08/2001,1,0.5357,2.1292,2.551,2.1289,1.548,672.55,8.2769,2283.5,8.3475,37.175,8.1128,4.2588,0.9182,7.7997,281.05,98.88,47.13,8525,4.23,119.65,3.8005,9.139,0.4399,8.8349,3.4945,51.15,4.2855,3.6405,2.9795,29.364,3.7504,63.83,1.7525,47.338,8.39,1283.5,10.3248,1.654,34.583,44.66,1.4407,3.6731,1.4552,0.0002,113.29
