Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),
31/07/2013,92.93,98.64,,86.94,100.26,96.73,100.42,116.9,100.68,96.91,96.62,97.25,,97.44,105.13,96.74,105.77,88.97,98.82,104.05,78.61,99.27,101.99,107.54,104.06,108.04,94.63,100.07,,101.07,105.83,104.31,,111.36,101.57,81.16,101.95,106.13,102.83,,104.96,90.39,96.37,101.15,,99.08
31/08/2013,92.13,97.08,,83.43,100.24,96.44,98.84,116.97,100.64,97.1,97.25,97.85,,98.65,102.3,95.39,107.27,84.83,94.09,104.47,80.07,96.33,100.65,107.85,103.62,106.23,95.79,99.47,,101.08,103.95,103.68,,111.86,101.71,79.46,102.69,106.26,103.67,,102.91,87.92,96.7,102.67,,98.77
30/09/2013,89.01,99.5,,85.9,100.11,96.8,100.2,117.3,99.42,96.49,96.52,97.66,,98.74,102.13,95.35,105.61,84.11,87.86,104.08,78.66,97.44,99.4,109.87,103.83,106.85,95.28,100.01,,99.56,104.86,103.14,,112.33,101.4,80.04,105.49,106.52,103.51,,102.37,85.45,96.61,104.88,,98.3
31/10/2013,86.23,101.07,,88.96,100.71,96.08,100.05,116.05,99.98,96.01,97.46,98.25,,99.31,103.51,96.96,104.17,87.09,88.53,103.94,79.09,99.02,99.9,110.99,103.08,107.1,96.89,100.09,,100.39,105.48,102.3,,112.77,101.57,79.67,105.67,105.9,104.18,,102.82,86.96,94.82,104.78,,96.92
30/11/2013,86.19,99.89,,86.04,100.63,95.32,97.56,117.47,98.5,95.82,92.72,98.16,,99.15,104.28,95.99,104.95,87.35,85.71,104.34,77.68,99.23,100.9,110.93,102.7,107.35,96.85,99.8,,100.51,104.97,103.14,,114.12,101.71,78.24,106.89,104.25,104.08,,102.44,86.15,95.5,106.02,,97.41
31/12/2013,83.28,96.43,,84.93,101.4,93.53,96.11,118.54,97.93,95.87,91.34,98.58,,100.78,104.85,95.21,108.24,86.83,83.22,104.92,75,98.27,101.94,111.16,103.31,107.36,97.76,100.28,,100.8,104.24,103.06,,113.05,101.96,76.73,107.92,104.19,105.11,,100.87,83.91,95.35,107.44,,97.35
31/01/2014,77.76,95.48,,84.98,101.93,91.36,95.24,120.8,97.53,96.57,92.06,98.78,,99.43,105.69,95.29,109.91,86.16,83.81,105.32,74.69,97.57,101.25,112.55,103.12,106.23,98.2,99.36,,101.12,102.78,104.01,,112.32,102.35,74.18,107.54,104.86,104.56,,99.94,80.24,96.06,108.37,,98.42
28/02/2014,71.82,96.45,,85.82,101.48,90.69,92.51,120.71,94.03,95.83,92.13,99.19,,99.68,105.59,92.71,111.66,85.67,84.91,104.01,75.91,97.22,100.63,112.25,103.6,106.14,98.28,98.93,,101.94,98.47,103.81,,112.31,102.19,73.9,107.01,104.62,105.35,,100.52,80.77,95.75,108.97,,98.51
31/03/2014,72.26,97.55,,88.26,101.2,90.35,91.57,117.15,94.88,96.03,92.25,99.32,,101.5,105.2,92.46,111.85,87.6,88.57,104.67,75.8,97.94,101.26,115.2,104.12,105.96,97.86,100.23,,101.84,96.58,103.33,,112.21,102.4,76.06,107.31,104.66,106.17,,101.3,80.74,95.34,108.48,,98.87
30/04/2014,71.76,99.94,,92.23,100.8,91.29,93.33,114.52,98.83,96.33,91.73,99.24,,101.03,105.75,93.44,112.48,88.91,87.94,104.3,77.12,98.3,101.72,115.45,104.29,105.96,97.84,100.02,,102.29,98.41,103.31,,112.27,102.08,77.59,110.01,102.59,105.68,,101.48,84.96,95.05,109.41,,98.68
31/05/2014,72.18,99.76,,92.87,99.68,92.33,93.25,113.89,100.17,96.64,91.53,98.72,,99.98,105.23,93.76,112.31,90.77,87.01,104.4,77.8,98.84,102.08,115.33,104.38,107.82,97.41,99.69,,102.72,101.57,103.1,,112.59,101.95,78.59,111.83,102.31,105.37,,100.78,86.7,94.85,110.04,,98.59
30/06/2014,72.49,100.75,,92.82,98.91,92.88,93.84,113.89,101.92,96.25,91.05,98.37,,99.17,105.51,93.05,112.4,91.01,84.76,105.31,77.59,99.5,101.81,115.72,104.34,108.51,98.04,99.45,,102.77,104.11,103.27,,112.59,101.6,77.24,112.49,101.34,104.85,,100.89,86.23,95.46,111.23,,98.92
31/07/2014,73.12,100.94,,93.23,99.47,93.63,93.02,114.53,103.54,95.67,91.47,98.4,,98.04,106.12,92.11,112.24,92.37,86.98,106.52,77.71,100.41,101.99,116.56,104.86,109.61,97.75,98.83,,102.51,103.85,103.38,,112.56,101.35,77.88,112.19,99.53,104.67,,101.72,86.88,95.35,112.43,,98.64
31/08/2014,73.38,100.61,,92.13,99.08,92.22,90.27,116.46,102.07,95.29,89.95,97.86,,97.47,103.97,90.45,112.17,92.41,87.22,104.93,77.08,101.06,101.46,113.75,104.26,109.34,95.86,98.34,,101.66,100.79,104.04,,113.01,101.03,78.7,112.33,99.49,104.32,,102.26,86.22,96.33,111.43,,99.19
30/09/2014,74.37,98.99,,91.02,98.03,92.02,89.51,119.24,99.06,95.28,89.51,97.19,,96.17,108.14,89.59,111.46,93.14,87.04,101.93,74.55,100.96,101.72,111.24,103.5,109.79,94.87,98.46,,101.25,98.06,105.18,,112.43,100.41,77.52,112.05,98.47,103.37,,102.77,85.9,98.37,110.85,,100.39
31/10/2014,76.12,96.88,,87.84,98.6,90.87,91.81,121.13,96.51,94.76,89.51,97,,95.45,110.46,90.69,111.59,93.28,86.56,100.7,74.44,100.82,101.12,108.75,103.36,109.14,94.21,98.55,,101.01,92.77,106.35,,112.02,100.36,77.77,109.76,98.42,102.86,,102.75,87.14,99.41,110.75,,101.31
30/11/2014,78.11,96.86,,85.74,98.36,90.45,92.69,123.8,94.17,94.48,89.15,97.06,,95.38,112.44,90.83,110.5,94.2,89.48,99.23,69.65,100.7,101.98,109.85,103.96,110.88,94.12,98.45,,100.66,84.83,108.13,,112.08,100.48,78.86,107.59,97.88,103.35,,103.72,89.72,100.73,110.13,,102.42
31/12/2014,80.05,93.6,,84.75,99.18,89.25,90.46,125.29,87.28,94.09,89.63,97.47,,95.97,114.21,89.27,111.63,93.34,91.06,98.18,68.74,98.09,97.32,110.82,104.86,113.02,93.98,98.76,,100.46,71.79,109.48,,111.92,100.68,77.08,108.85,96.74,103.13,,104.57,88.54,102.59,110.83,,104.12
31/01/2015,81.42,93.34,,87.69,97.91,86.21,90.76,127.37,87.19,93.32,88.4,95.94,,91.15,115.21,87.12,110.36,96.37,91.17,99.48,70.39,95.67,97.09,111.02,104.95,114.76,92,97.22,,99.85,68.01,111.58,,111.56,99.97,78.49,112.74,94.79,110.94,,105.87,91.73,105.38,111.07,,106.11
28/02/2015,82.83,90.35,,83.3,96.99,83.82,91.12,129.3,87.83,92.02,88.13,95.34,,89.55,116.35,89.02,111.63,97.02,89.68,100.64,70.12,94.87,95.84,108.97,103.22,116.09,92.74,96.28,,100.02,70,112.29,,110.4,98.42,79.26,111.56,93.18,112.51,,106.95,88.24,105.86,113.5,,107.42
31/03/2015,85.99,90.87,,76.56,95.43,84.06,92.31,130.34,83.86,92.03,87.13,93.45,,87.68,117.2,88.74,111.62,97.81,88.8,99.7,69.97,94.45,94.67,110.49,105.16,116.3,91.98,96.94,,98.52,77.49,113.86,,110.11,96.93,78.44,111.54,93.75,110.15,,108.07,86.53,108.25,113.51,,109.65
30/04/2015,84.85,90.38,,78.86,95.02,85.34,94.3,129.57,86.45,92.01,86.34,92.75,,86.95,115.52,89.5,111.89,97.13,89.15,101.23,70.26,95.95,93.79,111.75,103.64,115.82,93.92,96.58,,98.19,87.98,113.27,,110.71,96.19,79.24,113.57,92.04,111.39,,107.52,85.04,107.85,112.97,,109.04
31/05/2015,84.19,91.98,,78.41,95.66,86.59,94.9,127.89,88.48,93.22,87.38,93.61,,88.83,114.61,88.75,112.36,95.25,87.77,101.94,69.25,96.39,92.4,107.96,102.48,114.69,93.22,97.25,,98.55,90.79,112.34,,111.76,97.13,78.45,112.27,93.26,112.83,,103.83,84.04,107.06,114.64,,108.56
30/06/2015,84.52,90.54,,77.76,95.7,85.49,92.24,128.68,84.48,93.15,88.29,94.09,,89.81,115.11,87.77,112.89,96.59,87.78,103.47,67.63,93.89,91.49,103.05,103.04,114.39,92,97.35,,95.8,84.42,112.8,,111.34,97.8,76.89,110.8,93.99,112.86,,104.14,82.08,107.58,115.65,,109.6
31/07/2015,86.06,87.8,,76.49,95.36,82.7,90.59,130.69,80.19,92.31,88.83,93.88,,88.38,116.63,87.74,113.62,98.28,88.85,105.77,68.33,93.86,89.42,99.45,104.06,114.9,91.88,96.61,,96.15,81.9,114.04,,110.47,97.27,77.59,108.5,92.73,111.28,,102.93,83.47,108.79,117.26,,111.35
31/08/2015,88.8,87.54,,70.93,96.86,81.35,87.38,130.1,74.17,93.34,89.9,95.02,,90.66,115.87,88.21,116.13,98.09,87.84,104.84,69.53,88.9,86.98,99.02,104.65,113.99,91.77,97.01,,97.17,72.02,114.92,,109.36,98.16,75.31,106.87,92.5,109.63,,100.83,79.6,110.72,118.11,,112.91
30/09/2015,91.32,85.2,,64.45,97.44,80.67,87.96,130.03,73.95,93.69,90.01,95.68,,92.1,118.77,87.66,118.68,97.26,84.41,102.86,71.78,84.06,86.09,96.2,106.24,112.87,91.48,98.4,,98,71.52,115.44,,108.83,98.51,71.38,106.3,94.67,109.05,,99.51,76.02,111.43,115.93,,113.34
31/10/2015,90.72,86.58,,64.77,97.01,81.68,88.65,128.85,77.47,93.04,89.65,95.22,,91.69,119.92,88.11,119.93,98.89,87.62,103.6,71.36,84.76,87.58,100.55,104.55,113.11,90.47,98.14,,97.89,75.67,114.87,,108.56,98.2,71.89,109.56,94.86,109.07,,99.92,79.05,110.04,115.37,,112.24
30/11/2015,91.29,87.29,,68.22,95.7,81.05,87.25,130.87,76.87,92.33,88.65,93.8,,88.65,121.89,86.97,119.03,99.14,89.67,104.46,70.42,85.23,88.53,99.85,103.16,113.28,89.35,97.23,,96.75,75.98,116.92,,109.08,97.43,70.15,109.93,93.89,107.69,,100.67,83.47,111.64,117.77,,113.81
31/12/2015,82.68,88.54,,68.03,96.67,78.39,87.83,130.21,72.02,92.02,89.37,94.54,,90.35,122.46,86.8,119.96,98.48,89.49,104.79,71.31,86.05,87.13,102.64,103.14,113.37,89.22,97.54,,96.41,70.76,117.09,,109.77,97.91,66.24,108.7,95.74,108.43,,99.87,82.16,112.29,115.7,,114.37
31/01/2016,71.55,86.62,,67.81,98.19,76.38,87.61,129.72,73.66,92.53,91.39,95.52,,90.37,123.4,87.94,121.04,98.83,90.9,103.73,74.16,85.71,83.18,100.99,103.6,113.59,87.78,97.76,,96.48,66.07,120.12,,108.96,98.74,62.29,107.49,96.44,108.39,,100.21,82.72,113.29,111.94,,117.13
29/02/2016,66.76,86.56,,69.41,98,78.26,88.9,130.94,71.97,92.62,91.62,96.56,,91.24,123.11,89.22,121.52,95.86,91.73,103.21,75.39,87.54,80.92,100.92,100.5,111.41,87.97,97.55,,97.44,65.16,118.73,,108.99,98.94,64.32,104.83,95.62,108.25,,100.06,83.16,111.58,109.44,,115.48
31/03/2016,65.41,89.97,,73.52,96.06,81.38,90.81,128.72,76.58,93.02,90.34,95.51,,91.32,121.43,87.96,121.76,96.57,92.88,102.73,75.8,88.39,83.93,100.95,102.13,112.36,89.22,98.66,,96.74,71.27,117.49,,110.24,98.05,65.39,106.31,96.24,108.3,,99.94,83.52,110.39,107.84,,113.56
30/04/2016,68.84,90.83,,75.48,96.07,83.44,91.3,126.33,79.15,93.83,91.01,95.84,,91.93,118.65,88.7,122.66,96.79,90.99,104.02,77.35,91.26,83.48,101.82,103.71,111.32,89.12,98.9,,96.4,74.12,115.71,,110.45,98.32,68.6,108.44,97.15,108.87,,99.28,84.19,109.09,106.53,,112.09
31/05/2016,73.13,87.44,,76.55,96.22,83.32,90.3,125.33,80.1,93.9,90.87,96.13,,92.57,119.29,88.07,123.52,97.65,90.13,103.64,78.54,88.84,80.28,101.74,103.41,111.3,87.27,98.9,,96.1,75.53,116.18,,108.99,98.38,65.67,106.46,96.27,107.62,,99.59,81.87,109.79,108.86,,113.66
30/06/2016,74.99,88.6,,78.96,95.71,83.77,90.84,123.32,80.6,93.22,90.54,95.95,,92.19,118.88,88.13,124.66,98.29,91.01,102.71,81.17,88.06,77.94,105.14,104.06,111.96,87.23,98.73,,95.13,76.81,116.19,,110.91,98.24,67.16,107.09,95.61,108.91,,99.55,83.17,110.25,106.7,,114.4
31/07/2016,71.77,90.92,,83.91,96.69,83.05,94.67,122.09,82.02,93.05,91.05,96.01,,91.46,120.09,87.9,127.9,99.76,93.27,104.03,82.44,89.79,78.8,106.99,104.7,110.78,87.16,98.19,,95.84,79.07,117.13,,111.01,97.61,71.64,109.79,94.33,108.57,,99.98,83.86,111.33,99.89,,114.88
31/08/2016,71.25,91.48,,85.36,96.79,82.83,93.67,121.19,81.34,92.97,91.04,95.85,,91.87,119.17,88.76,131.45,99.3,91.95,104.52,84.13,89.09,78.96,107.48,103.15,110.59,89.13,98.02,,96.54,77.51,115.76,,110.79,97.45,74.22,112.16,94.2,108.58,,99.83,82.74,110.85,98.72,,113.86
30/09/2016,71.09,91.1,,84.36,96.13,82.19,92.52,121.61,82.27,93.49,90.58,95.6,,92.2,119.62,89.18,135.24,99.35,92.63,105.15,83.59,86.97,76.41,108.66,101.92,108.53,88.48,98.74,,96.39,78.1,115.56,,109.82,97.48,72.75,112.92,93.39,108.08,,99.92,82.5,110.48,99.1,,114.6
31/10/2016,72.19,92.52,,86.64,96.04,81.69,93.85,121.36,82.27,93.43,90.55,95.62,,92.01,121.04,89.91,138.11,100.6,94.26,104.76,83.1,86.65,78.32,107.23,102.56,107.83,88.89,98.68,,95.55,81.72,116.56,,108.34,97.36,74.52,112.12,91.93,107.94,,99.9,81.73,111.61,93.89,,115.53
30/11/2016,74.44,93.16,,84.14,96.32,80.99,95.37,122.04,79.09,93.53,90.99,95.61,,91.27,123.38,89.52,143.23,100.69,94.3,105.51,80.84,85.64,75.05,109.15,104.41,108.67,87.29,98.11,,95.49,81.51,118.47,,108.48,97.64,76.11,110.39,90.61,108.81,,101.09,78.3,113.95,96.8,,118.21
31/12/2016,73.44,92.25,,85.06,96.33,81.99,96.15,123.12,82.93,92.47,90.57,94.74,,90.64,125.52,88.28,145.33,101,96,107.13,75.98,84.67,74.36,109.68,105.94,110.01,86.31,97.44,,94.95,86.52,119.88,,108.4,97.07,77.89,110.31,91.67,107.75,,101.96,75.72,115.27,99.22,,120
31/01/2017,72.91,93.2,,89.06,98.09,83.14,96.71,123.64,85.18,92.91,91.65,94.98,,89.86,124.77,89.87,141.69,99.92,96.56,106.91,75.97,85.07,72.11,110.61,106.95,109.66,88.39,97.15,,95.53,89.8,119.15,,108.31,97.33,79.72,111.02,93.26,108.54,,102.32,71.97,115.7,97.17,,120.2
28/02/2017,74.78,94.98,,90.7,97.34,83.28,98.31,122.44,86.52,93.51,91.33,94.94,,89.24,123.27,89.69,144.75,100.71,95.78,108.38,76.49,85.41,75.7,111.1,108.28,108.16,89.23,96.5,,94.44,91.23,117.89,,108.17,97.04,82.03,113.95,93.49,108.84,,102.42,73.56,114.52,98.1,,118.41
31/03/2017,76.86,94.51,,89.71,96.63,81.32,95.81,120.79,84.58,93.82,91.06,94.97,,90.3,123.19,89.06,146.89,102.53,95.57,110.52,76.43,85.25,80.05,107.78,109.42,107.49,89.38,98.15,,93.55,91.69,117.5,,108.87,96.86,83.96,114.76,92.87,108.4,,102.26,73.8,114.54,96.84,,117.81
30/04/2017,79.42,92.79,,88.74,96.68,80.93,96.21,119.76,86.22,93.33,91.23,94.65,,90.23,122.87,88.22,145.3,104.1,95.15,109.85,78.32,85.11,82.06,106.6,108.83,107.75,90.17,98.49,,93.63,93.66,116.72,,108.28,96.52,79.99,113.7,92.27,107.85,,102.78,74.5,113.07,98.79,,116.95
31/05/2017,78.7,91.05,,86.55,97.12,79.61,93.67,118.86,84.73,94,92.93,95.6,,91.97,121.9,89.64,153.02,103.67,95.04,110.85,76.46,86.34,81.68,105.84,107.32,107.28,91.87,98.81,,94.01,91.46,115.55,,108.29,97.3,80.52,114.14,92.24,107.7,,102.59,75.32,111.99,99.75,,116.5
30/06/2017,77.89,91.81,,83.45,96.87,80.87,93.56,119.2,83.2,94.01,94.39,95.97,,92.88,120.58,90.43,153.61,103.3,95.05,111.04,76.66,86.18,84.34,109.07,106.67,106.29,91.8,98.65,,93.89,89.65,114.91,,108.21,97.49,82.18,112.33,92.24,108.38,,103.18,75.3,111.7,97.59,,114.98
31/07/2017,73.42,94.28,,85.51,98.18,84.27,94.08,119.34,80.28,94.05,96.43,97.44,,93.95,120.3,91.75,146.34,104.36,94.53,109.35,74.95,85.5,85.78,110.16,106.77,104.52,91.93,98.49,,95.08,86.03,114.08,,108.48,97.99,80.12,111.74,95.18,107.5,,103.5,73.63,110.22,97.65,,113.35
31/08/2017,71.99,94.59,,86.09,98.65,84.32,94.81,120.07,80.97,94.34,96.64,97.58,,95.43,118.58,92.9,141.73,104.59,93.04,106.65,75.88,85.18,85.46,107.87,106.1,102.56,91.53,98.68,,94.99,84.19,112.15,,108.24,98.32,78.28,110.84,95.92,104.98,,103.55,73.77,108.6,96.06,,111.94
30/09/2017,73.47,94.47,,85.6,98.44,86.04,96.32,121.69,81.71,94.72,96.27,97.27,,95.5,117.28,91.43,139.71,102.47,92.51,107.68,74.59,86.02,84.86,106.01,104.63,102.31,91.47,99.5,,94.83,85.75,110.98,,108.05,98.34,78.23,109.63,95.84,104.25,,103.53,74.09,107.74,97.9,,111.09
31/10/2017,74.41,93.28,,85.08,98.92,84.56,97.14,122.03,81.58,94.35,97.69,97.18,,95.11,118.72,90.98,143.06,102.99,91.79,109.68,73.66,86.35,81.38,103.96,104.95,102.45,91.87,99.52,,96.01,86.68,111.31,,107.71,98.32,75.97,110.52,94.75,103.27,,104.44,72.06,109.73,98.15,,112.81
30/11/2017,75.33,91.37,,83.48,99.66,83.65,96.58,121.93,80.13,94.01,98.69,97.13,,94.85,118.74,90.73,145.02,104.43,91.68,109.28,73.83,88,81.64,101.82,105.18,103.68,93.24,99.12,,95.85,85.12,110.45,,108.29,98.51,74.07,112.75,92.76,102.34,,105.28,69.13,109.56,98.9,,112.8
31/12/2017,77.27,91.07,,82.26,99.77,83.07,95.57,122.14,80.63,93.58,98.11,96.79,,95.26,118.11,90.27,143.43,104.24,91.39,108.93,73.38,89.42,81,102.41,104.54,104.27,93.8,98.93,,95.92,85.22,109.84,,108.05,98.32,79.26,114.22,92.27,101.77,,105.22,69.86,109.36,99.69,,112.06
31/01/2018,71.06,92.7,,83.45,100.58,84.72,99.04,123.28,83.09,95.33,100.05,96.96,,94.79,115.68,92.18,142.57,102.73,91.26,108.98,73.19,90.6,81.11,104.35,103.44,102.56,95.51,98.42,,96.8,86.33,112.02,,107.56,99.21,83.5,114.06,93.05,102.24,,105.45,70.17,110.01,99.91,,110.04
28/02/2018,69.14,90.48,,81.8,100.71,83.4,99,126.2,82.79,94.99,100.37,97.48,,94.83,115.38,91.42,143.84,99.68,88.53,105.44,74.11,90.27,81.81,103.97,101.19,99.09,95.06,97.62,,96.84,84.88,110.41,,106.8,99.18,85.62,111.61,92.39,104.11,,105.06,69.54,108.49,100.18,,108.85
31/03/2018,69.67,89.39,,81.12,100.16,81.34,98.34,124.32,83.46,95.09,99.47,97.3,,96.22,114.96,91.01,146.22,98.91,87.72,106.63,75.44,90.34,82.15,103.54,101.82,99.22,93.61,99.24,,96.65,84.66,110.37,,107.17,99.32,85.76,112.49,90.22,102.8,,105.8,68.13,107.88,100.15,,109.45
30/04/2018,72.21,88.69,,78.14,100.49,82.62,99.18,124.61,86.37,95.76,99.68,97.63,,96.4,115.09,91.48,146.57,98.52,87.67,105.11,74.3,90.82,82.88,103.64,102.36,99.94,94.2,99.5,,96.99,79.75,110.23,,106.68,99.6,84.77,113.16,88.5,100.93,,106.4,66.58,107.88,101.43,,109.73
31/05/2018,65.25,88.46,,75.7,100.13,82.58,97.5,125.36,85.6,95.85,98.28,96.89,,95.69,117,89.82,144.33,97.98,87.81,106.2,74.15,90.51,78.34,101.4,103.34,101.26,91.48,99.14,,97.19,80.25,112.03,,107.17,98.97,83.66,114.31,88.01,100.81,,106.57,63.67,109.97,99.87,,113.11
30/06/2018,61.13,89.07,,74.91,100.21,81.49,97.3,124.52,85.93,95.93,98.04,96.54,,95.58,118.18,88.33,142.72,99.06,89.27,106.7,74.58,89.46,76.14,102.46,105.07,100.94,91.06,99.07,,96.77,81.05,113.24,,107.49,99.13,80,113.31,88.69,102.55,,105.75,63.16,111.28,99.46,,115.02
31/07/2018,60.78,89.38,,74.7,101.63,82.07,96.48,120.92,86.41,95.32,98.63,97.92,,96.41,120.36,88.65,144.1,99.83,88.55,106.31,74.77,89.8,82.27,101.97,106.45,102.75,91.16,98.8,,97.19,82.16,114.51,,107.61,99.47,81.04,111.78,89.46,102.51,,104.6,62.16,112.48,99.29,,115.36
31/08/2018,59.48,89.2,,73.49,102.89,82.83,96.93,119.84,84.91,95.04,99.4,97.69,,96.7,121.04,89.16,144.8,99.74,87.94,107.13,76.06,89.41,83.81,101.12,107.17,104.19,92.16,98.43,,98.05,78.74,115.51,,108.22,99.6,77.62,113.86,87.96,104.2,,106.23,51.64,113.77,98.84,,115.91
30/09/2018,49.65,87.61,,71.42,103.28,82.33,93.99,120.53,83.13,95.76,99.41,97.44,,97.71,121.31,88.99,140.04,95.71,85.88,109.13,75.25,88.63,83.31,100.05,107.13,103.65,92.05,99.71,,98.5,76.87,114.96,,107.88,99.79,74.12,114.73,88.7,105.74,,108.03,51.05,113.05,99.66,,115.91
31/10/2018,52.54,87.17,,78.27,102.56,82.96,94.76,120.03,81.68,95.7,98.26,96.9,,96.62,122.49,89.04,134.09,94.6,84.8,107.6,75.23,88.88,83.27,99.65,106.2,104.59,91.58,98.83,,97.62,79.7,114.86,,107.5,99.31,76.28,113.75,88.35,103.79,,108.04,57.42,113.12,99.99,,116.54
30/11/2018,55.81,89.37,,77.96,101.95,81.92,95.21,119.98,79.67,95.51,97.71,96.45,,95.39,123.08,89.15,129.03,97.65,88.39,106.31,75.1,88.85,79.86,103.48,105.77,107.05,91.58,98.36,,97.43,79.87,114.96,,108.28,99.19,79.09,113.99,89.03,103.72,,107.46,62.11,112.96,100.24,,117.58
31/12/2018,55.45,88.14,,75.92,101.96,80.39,94.38,121.09,79.19,95.11,98.2,96.18,,95.48,123.2,88.79,131.83,98.42,89.59,104.57,75.48,88.98,81.05,104.06,106.24,105.94,91.91,98.35,,97.82,79.14,114.29,,108.46,99.08,77.93,113.65,89.69,104.36,,107.29,62.21,112.37,98.46,,117.03
31/01/2019,56.7,86.97,,78.25,102.83,80.65,94.13,122.1,80.05,94.37,100.28,96.58,,93.91,121.76,90.03,132.89,97.42,91.16,105.98,77.11,88.8,84.57,102.67,105.67,105.66,91.81,97.51,,97.82,80.25,112.43,,108.3,100.1,79.42,112.49,89.08,104.16,,109.02,62.14,111.74,99.13,,115.64
28/02/2019,56.97,86.26,,78.54,102.52,81.46,96.27,124.53,81.17,94.12,99.46,96.45,,93.08,121.89,90.49,132.6,96.24,91.22,107.31,75.34,89.27,83.98,103.09,105.45,105.69,90.88,96.76,,96.92,81.64,111.62,,108.35,99.66,79.94,111.98,87.01,102.99,,110.53,63.15,110.88,100.34,,115.28
31/03/2019,55.97,85.66,,76.76,101.95,80.78,95.17,124.38,81.14,94.29,99.03,95.87,,93.51,121.31,90.99,132.84,98.99,90.32,107.84,74.8,89.54,83.89,103.3,106.88,105.26,90.88,98.02,,96.58,82.62,111.44,,108.39,99.8,77.38,110.83,86.56,103.3,,109.58,61.16,109.84,101.54,,115.98
30/04/2019,55.12,86.27,,76.04,102.08,80.78,95.46,124.01,80.68,94.11,98.49,95.49,,93.72,122.22,89.74,132.86,99.61,91.13,108.72,74.63,88.61,84.8,101.61,107.07,106.51,91.59,97.97,,96.6,83.6,111.5,,107.92,99.51,79.07,110.13,86.78,102.63,,109.58,59.12,109.96,100.98,,116.38
31/05/2019,55.43,85.11,,74.74,102.5,80.89,93.65,122.19,78.02,94.92,98.99,95.8,,94.24,122.82,89.36,131.28,100.41,90.84,110.27,76.58,88.31,84.26,100.41,107.62,106.85,91.83,98.08,,97.24,84.18,112.39,,108.24,100.08,78.34,107.28,85.12,103.25,,111.03,57.27,111.78,100.37,,117.69
30/06/2019,57.48,84.97,,76.89,101.7,81.64,93.22,120.43,79,94.71,99.82,95.68,,94.75,123.56,89.83,129.07,101.2,91.98,108.79,77.58,88.18,83.39,100.87,107.21,107.32,92.88,98.16,,97.68,84.68,112.05,,108.08,100.11,77.3,107.72,85.99,104.78,,112.57,59.24,111.1,98.26,,117.27
31/07/2019,60.18,85.41,,78.16,102.11,83.1,93.83,121.21,80.06,94.43,100.29,95.9,,93.44,124.01,89.08,129.26,102.99,93.24,109.98,77.22,88.78,84.57,102.19,107.91,108.69,92.74,96.7,,97.2,86.17,112.25,,107.35,99.81,80.63,106.71,86.61,104.76,,113.44,61.8,109.99,96.89,,116.81
31/08/2019,52.38,83.82,,75.66,102.31,82.44,92.09,119.84,76.65,94.37,99.69,96.15,,94.14,125.09,88.78,132.33,101.17,92.97,112.33,79.97,88.53,82.42,99.77,107.36,107.38,91.14,96.72,,97.5,83.5,113.61,,107.31,100.45,75.75,105.12,85.2,106.73,,114.51,63.24,111.63,95.79,,118.72
30/09/2019,51.26,84.41,,73.95,101.45,82.21,91.67,120,77.2,94.62,98.36,95.25,,93.39,125.22,86.87,131.64,101.47,93.62,111.86,79.02,88.53,83.11,98.47,108.19,107.69,90.46,97.61,,96.93,84.86,113.95,,107.55,100.34,77.75,107,85.37,105.75,,115.38,63.49,110.86,97.91,,118.86
31/10/2019,50.98,83.8,,74.02,101.96,82.35,91.36,120.89,75.96,94.36,99.18,95.39,,93.17,124.63,87.38,131.71,102.27,92.89,111.75,78.12,88.03,84.16,97.78,107.43,108.66,91.49,97.25,,96.69,85.06,113.24,,107.3,99.82,76.7,107.49,84.35,104.49,,115.3,63.27,109.86,99.28,,118.05
30/11/2019,51.85,84.09,,72.96,102.27,81.74,84.43,122.63,76.51,94.09,99.91,94.81,,92.21,124.16,86.73,132.48,102.12,92.86,112.14,77.12,88.28,84.78,98.51,106.91,110.06,91.71,97.02,,96.43,85.58,112.58,,107.81,99.82,77.17,107.75,85.47,104.15,,115.04,63.91,109.52,101.36,,117.41
31/12/2019,53.19,84.74,,74.04,102.85,81.97,84.72,122.25,76.77,93.7,99.94,94.26,,92.36,123.96,87.54,133.23,103.3,93.21,111.74,76.63,88.28,85.87,101.36,107.08,110.24,92.5,96.7,,96.41,86.7,112.35,,107.94,99.38,78.87,107.05,86.99,104.57,,114.76,62.59,108.63,102.41,,116.51
