Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),
08/11/2002,217.7478,105.1861,,54.9021,,97.7714,77.4271,111.069,81.1818,,102.3048,86.3228,,119.6221,99.6948,121.1703,102.2883,114.9463,141.5035,#N/A N/A,80.4472,96.2127,151.1068,101.9686,115.4234,116.3333,102.8604,133.8404,,,93.2622,,,85.3062,,78.7904,106.5232,88.7731,87.3206,97.3144,88.5821,156.1811,,101.2561,,
11/11/2002,217.9693,105.6407,,55.2152,,97.5028,77.5624,111.0719,81.1918,,102.3897,86.1346,,119.8977,99.6943,120.5824,102.5245,115.076,142.187,#N/A N/A,80.5574,96.1927,150.7638,102.5917,115.6602,116.6746,102.6395,134.2998,,,93.2958,,,85.1636,,78.1463,106.6253,88.5168,87.0708,97.0872,88.594,155.6812,,101.4948,,
12/11/2002,219.4436,105.74,,53.7512,,96.9708,77.8959,111.0706,82.023,,102.8808,86.3234,,119.6291,99.6949,120.891,102.4251,114.9912,143.3482,#N/A N/A,80.6006,96.1981,151.4376,102.5741,115.7062,116.746,102.083,133.2981,,,93.4175,,,85.041,,78.3844,106.1067,88.8724,87.2614,96.7377,88.3081,153.8286,,101.3379,,
13/11/2002,219.0633,105.8395,,53.2659,,97.0992,77.7135,111.0677,81.5048,,102.3624,85.977,,120.1667,99.6957,120.1184,102.3737,115.0019,143.8574,#N/A N/A,80.2743,96.2287,152.2056,101.7934,114.8173,116.7571,102.2479,132.0239,,,93.3485,,,84.9283,,78.2195,106.2253,88.514,86.623,96.5389,87.9126,156.2321,,101.5706,,
14/11/2002,218.6853,105.1503,,52.6047,,97.2341,77.6301,111.0687,81.8626,,102.2503,85.5849,,120.6733,99.694,120.5769,102.3105,115.0485,144.1929,#N/A N/A,80.0369,96.2086,152.554,101.1454,114.5602,116.5777,101.6951,132.9127,,,93.4206,,,85.1675,,79.2654,105.6929,87.8724,86.2117,96.1912,87.7229,157.3275,,102.0625,,
15/11/2002,219.5522,105.2114,,52.7841,,96.6502,78.0961,111.0699,82.9004,,102.8544,86.0919,,119.9846,99.6984,121.4456,102.5946,115.2738,144.3376,#N/A N/A,79.993,96.214,152.5594,101.3105,115.2813,116.7615,101.907,133.0419,,,93.453,,,85.0882,,80.3337,105.5748,88.7096,86.7435,96.6844,87.6655,158.5207,,101.9361,,
18/11/2002,219.7898,105.4785,,54.5225,,96.3394,78.5009,111.067,82.8062,,102.9571,86.0293,,120.0604,99.6968,121.7316,102.9164,115.2244,144.887,#N/A N/A,79.6055,96.2447,153.69,101.7212,115.3158,117.2493,101.8806,133.9744,,,93.4559,,,85.1152,,80.2039,105.6444,88.5729,86.6335,96.1591,87.8203,161.6706,,101.8615,,
19/11/2002,221.2726,106.0308,,55.2314,,96.6975,78.8639,111.0683,83.0498,,102.2163,85.4679,,120.8551,99.6964,120.7736,103.2037,115.3185,145.438,#N/A N/A,78.8071,96.2248,153.5505,101.8473,113.796,117.1823,101.8067,133.4361,,,93.5204,,,84.8196,,79.826,105.7185,87.9511,85.9983,96.4066,87.6714,160.2575,,101.9482,,
20/11/2002,221.5097,105.6955,,55.3755,,96.6053,79.0938,111.0707,83.3353,,101.9041,85.3786,,120.9805,99.6985,120.3245,102.1061,115.2333,145.4556,#N/A N/A,78.5205,96.2557,154.5345,101.3603,114.0958,117.3509,101.4107,132.615,,,93.563,,,84.7218,,79.7396,105.0448,87.9052,85.8613,95.8569,87.6344,160.7315,,102.4701,,
21/11/2002,222.348,105.2872,,55.219,,97.1191,78.2552,111.0691,83.1477,,101.9615,85.499,,120.8163,99.7031,120.919,101.8063,115.3154,144.6819,#N/A N/A,78.5867,96.2485,154.3857,100.4769,114.5398,117.6288,101.7542,132.255,,,93.6326,,,84.7534,,80.2538,105.3304,88.8228,85.9293,96.0227,87.8499,161.8732,,101.7799,,
22/11/2002,223.229,105.1426,,54.7249,,97.106,77.6744,111.0643,81.8084,,101.4338,85.0027,,121.5116,99.7088,120.2157,101.5672,115.3599,145.3127,#N/A N/A,78.4611,96.2539,154.5195,100.5597,114.1032,117.6139,101.1167,132.6841,,,93.6594,,,84.7754,,81.5419,105.4694,88.271,85.2524,96.1585,87.7824,162.0394,,101.8857,,
25/11/2002,223.4445,105.8616,,54.8925,,97.383,77.8752,111.0613,80.9531,,100.425,84.6249,,122.055,99.7131,120.0881,101.5874,115.3563,145.5753,#N/A N/A,78.8875,96.272,154.6536,101.268,113.5408,117.92,101.1405,131.3917,,,93.653,,,84.625,,83.2055,105.4345,87.6073,84.8194,96.4336,87.8058,165.2725,,102.8652,,
26/11/2002,225.5605,105.8099,,53.9322,,97.2153,77.9336,111.0644,81.1865,,100.225,84.7624,,121.8752,99.7124,120.1811,101.4314,115.3768,145.3975,#N/A N/A,79.2338,96.2775,153.6923,101.9042,114.167,118.3928,101.5414,131.2193,,,93.6929,,,85.0261,,83.8312,106.0027,87.2175,84.9431,96.1095,87.7482,164.7627,,103.7099,,
27/11/2002,223.8041,106.3661,,53.9186,,97.3503,77.9371,111.0622,80.4955,,100.16,84.4848,,122.2859,99.7131,119.6253,101.628,115.3139,145.5133,#N/A N/A,78.7632,96.2576,154.4015,102.32,113.6764,118.8991,101.4667,131.0815,,,93.7369,,,84.947,,83.463,106.1612,86.9048,84.5418,96.1071,87.7719,164.5516,,104.0885,,
28/11/2002,224.6268,105.6502,,54.0471,,97.3866,78.2503,111.0603,80.5453,,100.421,84.7803,,121.8597,99.7124,119.5076,102.0501,115.2392,145.693,#N/A N/A,78.7784,96.2756,154.3968,102.0131,114.0592,119.9317,101.6569,130.6953,,,93.7329,,,85.0896,,83.4119,105.8888,87.1399,84.8129,96.0063,87.7753,166.1607,,103.8162,,
29/11/2002,217.0654,105.5611,,53.2999,,97.8772,78.3315,111.0594,79.7013,,100.6325,84.8727,,121.7784,99.7118,119.6648,102.1298,115.1539,145.7581,#N/A N/A,78.607,96.2683,154.2701,101.3814,114.262,119.9795,101.7906,130.2861,,,93.7877,,,84.943,,83.586,105.8148,88.0377,84.908,95.9874,87.5567,168.0472,,103.3259,,
02/12/2002,219.4024,105.6982,,54.0095,,98.3476,78.6143,111.0589,78.8546,,100.5956,85.0553,,121.4653,99.7161,119.7471,102.6278,115.2595,145.8243,#N/A N/A,77.4027,96.2738,154.7225,101.3641,114.7318,119.4311,101.8105,131.1292,,,93.8573,,,84.6437,,83.8514,105.5097,88.1471,85.2795,95.9217,87.14,170.1561,,103.2426,,
03/12/2002,222.1014,105.8356,,53.0652,,98.41,78.1722,111.0614,79.3599,,100.4326,85.1069,,121.4092,99.7128,120.4698,102.8888,115.3532,145.8581,#N/A N/A,77.461,96.2792,153.7911,101.367,114.9534,118.705,101.8779,130.8602,,,93.8827,,,84.6895,,83.664,105.1244,87.9393,85.3639,96.1292,87.2632,169.1675,,102.4044,,
04/12/2002,222.8856,105.5576,,52.3987,,98.1632,77.408,111.0598,79.4007,,100.5807,85.4272,,120.9529,99.7172,121.3961,103.1975,115.495,145.679,#N/A N/A,77.3264,96.3102,152.3147,100.6624,115.2427,118.885,101.8502,131.3796,,,93.9366,,,84.6877,,85.0814,105.181,87.9378,85.5647,96.1628,87.3968,168.303,,102.4594,,
05/12/2002,223.0668,105.4124,,51.3393,,98.0117,77.9805,111.0622,80.2568,,100.932,85.3844,,120.9824,99.7177,121.3414,102.7573,115.4094,145.8242,#N/A N/A,77.0996,96.2906,152.4169,100.4248,115.0804,119.1507,101.8701,130.8472,,,93.9611,,,84.4664,,84.9839,104.3581,88.1094,85.6381,95.6513,86.9518,168.5887,,102.4754,,
06/12/2002,222.5899,105.3798,,51.9537,,97.9483,78.3218,111.0592,79.7127,,101.4424,86.1561,,119.956,99.7196,122.3851,102.9928,115.4914,145.8886,#N/A N/A,77.9758,96.3218,153.5579,100.4075,116.0989,119.616,102.1429,131.7629,,,93.9849,,,84.9288,,84.3277,104.8203,88.8527,86.3876,96.1527,87.4148,167.2512,,102.0295,,
09/12/2002,222.7539,105.048,,51.4651,,98.0979,78.1864,111.0573,79.2167,,101.3592,86.279,,119.7355,99.7164,122.5752,103.9251,115.5721,146.1481,#N/A N/A,78.0667,96.3275,153.5787,100.2109,115.8203,119.5808,102.4242,132.7924,,,94.0512,,,85.0137,,85.3909,105.5595,88.6566,86.4205,96.0394,87.8517,166.9893,,101.7095,,
10/12/2002,224.1916,105.7478,,51.1329,,98.2354,78.5238,111.0599,79.0494,,101.2151,86.0468,,120.0494,99.7107,122.331,103.6863,115.6167,146.2125,#N/A N/A,77.8041,96.3077,154.0672,100.6135,115.29,119.6592,102.3698,132.4233,,,94.088,,,84.9204,,86.3303,105.1649,88.5272,86.1697,95.8906,87.8042,168.4676,,102.3532,,
11/12/2002,224.9978,105.5829,,51.923,,98.4997,79.09,111.0576,80.1587,,101.1943,86.1133,,119.9828,99.71,122.6414,104.0365,115.7245,147.7271,#N/A N/A,77.882,96.3385,154.3075,100.3757,114.7841,120.0141,102.4676,132.8132,,,94.0944,,,85.068,,87.7362,105.988,88.5475,86.1788,96.1783,87.909,167.8894,,101.9407,,
12/12/2002,225.8023,104.5981,,51.3535,,98.6319,79.6073,111.0537,79.574,,101.7935,86.9397,,118.8096,99.7131,123.8932,105.4278,115.6762,148.1277,#N/A N/A,78.4747,96.3444,153.5428,99.252,116.275,120.2574,102.6619,134.7199,,,94.1303,,,85.2017,,87.2844,106.1772,89.0346,86.8119,96.2372,87.9429,168.823,,101.6534,,
13/12/2002,224.6626,104.6214,,52.2191,,98.1573,79.1822,111.0527,79.1983,,102.3652,87.413,,118.1646,99.7189,124.5832,106.2496,115.6999,148.1117,#N/A N/A,79.9035,96.3249,154.3961,97.9811,116.9413,120.3383,102.0887,135.061,,,94.1663,,,85.8783,,88.8214,106.3229,89.2724,87.2667,96.2103,88.0375,170.8224,,101.0999,,
16/12/2002,222.9095,104.4414,,53.7907,,98.2383,79.3053,111.0512,79.8038,,102.1911,87.2791,,118.3656,99.7233,124.5898,105.9871,115.8075,149.189,#N/A N/A,79.3201,96.3302,153.9377,98.1167,117.5721,120.5595,101.989,134.7084,,,94.2319,,,85.7732,,89.2197,106.4513,89.7391,87.2522,96.0645,88.234,170.1625,,101.039,,
17/12/2002,223.6743,104.3724,,54.2919,,99.0371,79.457,111.0526,79.4515,,102.4537,87.7366,,117.7479,99.7215,125.4568,106.7783,115.867,148.1654,#N/A N/A,79.3749,96.3611,153.1097,97.3983,118.2033,120.57,101.8991,134.7195,,,94.2604,,,85.7614,,85.3931,107.1148,90.068,88.1415,96.0845,88.3904,166.3702,,100.5486,,
18/12/2002,226.3661,104.414,,55.2303,,98.6855,79.2202,111.0472,79.0434,,102.4798,87.7879,,117.7066,99.7325,125.4468,106.5906,115.9337,148.0673,#N/A N/A,79.5479,96.3674,154.5916,97.8164,118.0579,120.4405,102.0216,134.5921,,,94.2862,,,85.8773,,87.3281,106.4566,90.3121,88.4737,95.9391,88.6091,163.117,,100.2001,,
19/12/2002,228.4787,104.4373,,56.0367,,98.7737,78.9962,111.0484,79.5498,,102.4832,87.7312,,117.7911,99.7281,125.2782,105.7643,116.0253,148.0515,#N/A N/A,79.8209,96.3728,154.3159,97.4778,118.2853,119.9198,101.984,135.4199,,,94.3342,,,85.964,,87.4425,106.6428,89.8224,88.4338,96.1197,88.7155,161.0499,,100.2526,,
20/12/2002,228.2954,104.8313,,55.9522,,98.8428,78.8413,111.0427,79.2133,,102.5539,87.7025,,117.7267,99.7263,125.0232,106.3843,116.2257,148.2356,#N/A N/A,79.9561,96.3529,154.2213,97.4611,118.3249,120.1045,102.1746,135.4827,,,94.4713,,,85.9621,,87.2142,106.373,90.1273,88.3879,95.9043,88.3791,161.6182,,100.23,,
23/12/2002,229.1067,105.172,,55.4504,,98.842,77.9972,111.0425,78.9346,,101.8861,87.6727,,117.8228,99.7256,125.1823,106.5066,116.245,148.1847,#N/A N/A,79.9056,96.3587,154.2354,97.5197,118.3021,120.4971,102.7012,135.4755,,,94.6087,,,86.1429,,88.2644,106.661,89.7262,88.7655,96.0103,88.5675,160.3304,,100.7859,,
24/12/2002,232.9534,104.8225,,55.5168,,99.0135,78.1109,111.0436,79.0476,,102.8812,87.9698,,117.4154,99.7211,125.6265,107.109,116.2521,148.3356,#N/A N/A,80.0145,96.3646,153.7354,97.4652,118.9952,120.6501,102.7976,135.6326,,,94.4266,,,86.2649,,88.0098,106.1972,89.8853,89.3931,96.1913,88.7867,158.4053,,100.82,,
25/12/2002,232.4603,104.8274,,55.5833,,98.8849,78.1144,111.0447,79.0617,,102.8859,88.1254,,117.1694,99.7256,125.9081,107.0763,116.2834,148.4032,#N/A N/A,80.0104,96.3704,153.7782,97.3543,119.2492,120.6653,102.8074,135.6179,,,94.4598,,,86.2331,,88.0509,106.7724,90.2036,89.3588,95.8945,88.685,162.3604,,100.6708,,
26/12/2002,234.0201,104.7578,,54.3841,,98.3513,77.6994,111.0457,78.1368,,103.4919,88.6146,,116.5749,99.7211,126.6185,106.7194,116.3027,148.4709,#N/A N/A,80.2265,96.4021,153.2372,97.1684,119.7187,120.0166,103.0391,136.1449,,,94.7087,,,86.2361,,88.2913,106.8526,90.7558,89.7831,95.9096,88.5745,161.6095,,100.3586,,
27/12/2002,234.1925,105.2295,,55.1305,,97.8111,77.3539,111.0441,78.1924,,103.6517,89.1317,,115.8309,99.7191,127.3705,107.7176,116.4068,148.122,#N/A N/A,80.276,96.4085,152.7373,96.8153,120.3813,120.8192,103.0392,136.775,,,94.6732,,,86.3634,,89.0851,107.0356,90.8035,90.5362,96.2008,88.0967,161.5385,,100.1357,,
30/12/2002,235.4264,104.4526,,55.0606,,97.32,76.5946,111.0414,78.0012,,103.7293,89.5343,,115.404,99.7197,127.3825,108.6003,116.5238,147.61,#N/A N/A,81.1932,96.4144,150.6247,95.5487,120.822,120.0635,103.2396,136.8572,,,94.6559,,,86.3814,,90.6126,107.2285,91.2523,90.7228,96.2288,87.9985,163.1285,,100.2006,,
31/12/2002,237.0121,105.1457,,55.0686,,97.5918,76.6091,111.044,78.0145,,103.8236,89.6043,,115.2541,99.728,128.2459,109.0502,116.4467,147.6775,#N/A N/A,81.0046,96.4206,151.8745,95.9329,121.1446,120.1134,102.6205,137.1819,,,94.304,,,86.4146,,91.2475,108.174,91.868,90.9628,96.4876,88.4205,162.2964,,99.736,,
01/01/2003,237.1965,105.0571,,55.0766,,97.3003,76.6129,111.0427,78.0279,,103.5956,89.6351,,115.2473,99.7273,127.9331,109.0571,116.4242,147.7451,#N/A N/A,81.0007,96.4267,151.9186,95.9346,121.1675,120.1291,103.2923,136.9951,,,94.3371,,,86.4329,,91.2904,108.1561,91.8768,90.9603,96.1659,88.465,162.5785,,99.7258,,
02/01/2003,238.8024,104.7451,,55.2815,,97.9019,76.8195,111.0414,78.8387,,103.2984,88.5459,,116.6866,99.7289,126.6623,108.247,116.4017,148.3097,#N/A N/A,80.1266,96.4205,151.8742,96.1013,120.0191,120.5755,103.0672,136.9342,,,94.385,,,85.9308,,92.1286,107.5669,90.6637,89.7829,96.0612,88.3247,162.1361,,100.7168,,
03/01/2003,239.6559,103.9932,,56.7017,,98.0953,77.2967,111.0418,78.5752,,103.6996,89.0945,,115.9413,99.7279,127.2788,108.8015,116.4432,148.243,#N/A N/A,80.4239,96.4259,151.5893,95.1934,121.0637,120.5025,102.9742,137.4279,,,94.5662,,,85.9537,,92.8714,107.1991,91.5549,90.005,96.0114,88.6559,163.5889,,99.6254,,
06/01/2003,240.176,102.4808,,58.4599,,98.3713,77.4306,111.0327,78.505,,104.4592,89.3382,,115.6242,99.7294,127.9861,109.0234,116.4846,148.1945,#N/A N/A,80.7033,96.4318,151.5676,94.4085,121.4382,120.6612,103.2186,137.6177,,,94.6663,,,86.3136,,91.8259,107.9346,92.0141,90.3191,96.4595,88.9997,162.5468,,99.7764,,
07/01/2003,243.2641,102.8423,,59.5028,,98.1693,77.5978,111.0338,77.0051,,103.7975,88.9243,,116.1396,99.7208,127.5395,108.9361,116.5012,148.4284,#N/A N/A,79.8486,96.4374,152.2925,94.927,121.2249,120.8643,103.1741,137.0183,,,94.7011,,,85.9558,,90.5947,108.1663,91.5537,89.8201,96.5919,88.9082,159.7694,,100.0461,,
08/01/2003,242.6889,102.3827,,58.4595,,98.3386,77.6563,111.0321,77.3904,,104.1107,89.6951,,115.1372,99.7187,128.8685,108.822,116.6268,148.6611,#N/A N/A,80.7428,96.4433,151.025,94.1812,122.1862,121.0502,103.3607,137.5663,,,94.6991,,,86.3106,,91.7508,108.6887,92.2243,90.7242,96.9773,89.3691,163.0395,,99.4594,,
09/01/2003,240.2994,102.2804,,58.9249,,98.8956,77.6281,111.03,77.2027,,103.8562,89.5878,,115.2843,99.7204,128.8575,109.1789,116.6795,148.4293,#N/A N/A,80.5833,96.4489,151.265,94.3595,121.9991,121.0794,103.0451,137.2527,,,94.7193,,,86.1354,,91.9444,108.9333,91.7554,90.3892,96.6895,89.4028,162.3216,,99.802,,
10/01/2003,239.371,101.0751,,59.2817,,99.2853,77.3499,111.0222,76.9774,,103.9358,90.3507,,114.2855,99.7262,129.6864,109.7425,116.5864,148.7457,#N/A N/A,80.6133,96.4555,149.6231,93.3787,122.6246,120.945,103.1488,138.1092,,,94.9254,,,86.2178,,92.4318,108.9382,92.1517,91.1464,97.0165,89.1024,163.1422,,99.8043,,
13/01/2003,241.3146,100.8026,,59.3571,,99.5229,77.5915,111.0248,77.1248,,103.6529,90.0652,,114.6693,99.7203,129.547,110.7406,116.7243,149.3655,#N/A N/A,80.8329,96.462,150.1739,92.7763,121.1709,121.2694,103.3491,137.9923,,,94.9501,,,86.3054,,90.8406,108.9614,91.8955,90.756,96.6837,89.1671,164.0671,,100.2556,,
14/01/2003,247.0541,100.8929,,60.0074,,99.619,77.4024,111.0225,77.1118,,103.8909,90.146,,114.5323,99.7245,129.7279,110.9974,116.7878,149.635,#N/A N/A,81.4037,96.4676,150.9791,93.1044,121.1419,121.3614,103.4867,138.4564,,,94.9794,,,86.5628,,89.0294,109.6735,91.9784,90.7338,97.0276,89.483,163.0516,,99.9579,,
15/01/2003,248.7203,100.9141,,59.0811,,99.8972,76.8467,111.02,76.818,,103.3838,90.1988,,114.4497,99.7288,129.9617,110.6419,116.7172,149.8368,#N/A N/A,81.4341,96.4741,150.4913,92.9335,121.8976,121.2939,103.4016,138.412,,,95.0176,,,86.4511,,89.8634,109.277,92.0594,90.9478,96.8629,89.401,163.7382,,99.8979,,
16/01/2003,245.8275,100.2147,,58.9883,,100.1182,76.787,111.0169,76.3563,,105.3188,90.7081,,113.7964,99.7279,122.7796,110.9969,116.73,149.9886,#N/A N/A,81.6306,96.4803,150.0724,91.8636,122.9573,121.2994,103.4193,137.2311,,,95.0707,,,86.5441,,88.9849,109.4768,92.457,91.5209,96.9847,89.3823,165.3798,,99.5406,,
17/01/2003,250.9984,99.491,,58.0781,,100.0134,76.0095,111.0167,76.924,,105.9189,91.1289,,113.161,99.7283,125.7693,111.6919,116.7916,149.886,#N/A N/A,81.6127,96.4861,149.0013,90.9329,123.3174,121.2071,103.1946,137.7069,,,95.0707,,,86.4874,,89.1831,109.4859,92.8116,91.9532,96.9181,89.2166,164.3431,,99.4133,,
20/01/2003,254.7617,99.6969,,57.4394,,100.0519,76.3506,111.0114,76.4487,,106.5422,91.2758,,113.0908,99.7249,125.8909,111.5158,116.7319,149.9533,#N/A N/A,81.4704,96.4924,148.6697,90.7695,122.8947,121.0413,103.1359,138.1787,,,95.1213,,,86.5955,,88.7722,109.4717,92.8841,92.0044,97.1193,89.1146,165.1747,,99.7062,,
21/01/2003,259.0999,100.0731,,56.2286,,100.182,75.8832,111.0165,76.3756,,107.516,91.5709,,112.6939,99.7228,125.6656,111.2843,116.7819,149.9362,#N/A N/A,81.3768,96.4979,145.9788,91.9178,121.6304,120.8962,103.1927,135.6684,,,95.126,,,86.404,,87.0179,109.276,92.696,92.265,96.7519,89.1269,165.3358,,99.1535,,
22/01/2003,259.2951,100.6411,,55.5576,,100.2732,75.6275,111.0137,76.6192,,105.4135,91.6504,,112.5718,99.727,125.0071,111.6853,116.8564,150.3413,#N/A N/A,81.2903,96.5037,146.4642,92.8204,121.9703,120.7428,103.1342,135.66,,,95.1502,,,86.507,,87.9333,109.2201,92.6158,92.2421,96.4123,89.2227,165.0329,,98.8805,,
23/01/2003,257.0368,99.6069,,55.6917,,100.7267,75.6834,111.0128,76.7356,,106.7555,91.7499,,112.429,99.7287,125.1655,111.8338,116.8698,149.901,#N/A N/A,81.3965,96.5102,147.4925,91.4678,121.2283,121.1358,103.2679,135.0614,,,95.1982,,,86.5252,,90.246,109.5831,92.884,92.2801,96.183,89.413,166.4756,,98.8035,,
24/01/2003,250.8584,99.5601,,54.2596,,101.091,75.1623,111.0075,76.4953,,107.6811,92.4365,,111.5709,99.733,126.5025,112.5815,117.0544,149.9672,#N/A N/A,81.5999,96.5168,145.8492,91.2195,122.3669,120.9745,103.4598,136.6997,,,95.2744,,,86.8848,,90.337,110.2077,93.7127,92.9664,96.7135,89.3943,166.8883,,98.134,,
27/01/2003,243.1355,99.9355,,54.1164,,100.5675,74.7899,111.0117,75.3011,,108.134,92.6836,,111.2971,99.7259,127.378,112.7898,116.9092,150.0348,#N/A N/A,81.0866,96.5227,145.283,91.487,122.2782,120.9173,103.3433,137.0293,,,95.2907,,,86.5768,,90.2792,109.7981,93.9331,92.9639,96.6531,89.3439,167.0308,,97.9144,,
28/01/2003,242.982,100.0241,,54.0779,,100.4684,74.7942,111.0121,75.7209,,107.9754,92.4209,,111.6506,99.7264,128.7621,112.9411,116.9472,150.6098,#N/A N/A,80.9395,96.5294,144.8126,91.8738,122.259,121.0044,103.2271,138.478,,,95.322,,,86.4203,,90.059,109.8825,93.6003,92.6805,96.3504,89.3667,167.6972,,97.7492,,
29/01/2003,245.4076,99.7397,,55.0366,,101.1028,74.7782,111.0028,76.4478,,107.9588,92.6139,,111.4381,99.7231,128.5864,113.8787,117.1442,150.6765,#N/A N/A,81.2161,96.5353,144.8752,91.3225,122.5558,120.9911,103.2263,139.4943,,,95.2679,,,86.5734,,92.2054,109.9199,94.0695,92.8011,96.3794,89.4211,169.0608,,97.2411,,
30/01/2003,249.4057,99.9294,,55.4088,,100.4741,75.1383,111.0113,76.3499,,106.7104,92.4928,,111.5861,99.7185,128.6397,114.1209,117.2216,150.6584,#N/A N/A,80.8024,96.5419,144.8829,91.6741,122.6984,121.4777,103.2652,138.8424,,,95.2327,,,86.188,,92.2272,109.7693,94.2148,92.7506,96.3142,89.3497,170.1412,,96.7965,,
31/01/2003,252.7319,100.2735,,56.3544,,101.0888,75.1425,111.0066,76.7719,,106.825,92.0655,,112.1495,99.7216,127.623,114.2459,117.2377,150.5561,#N/A N/A,80.185,96.5478,145.4124,91.9442,122.0001,121.4699,103.1122,138.0888,,,95.2315,,,86.1415,,92.8342,109.5725,93.2053,92.2177,96.1327,89.1844,169.6756,,97.3101,,
03/02/2003,254.5288,100.6029,,56.1084,,101.2751,75.3255,111.0072,75.743,,106.6114,92.181,,111.8625,99.7183,128.2378,114.6783,117.2538,150.4541,#N/A N/A,79.901,96.5536,145.4875,91.979,121.6692,121.5343,102.9026,137.5043,,,95.2848,,,85.9666,,92.6081,109.0287,93.5446,92.5409,96.1452,89.2287,171.2814,,97.4244,,
04/02/2003,256.3548,99.5515,,55.3237,,101.3816,74.3511,111.0067,76.0195,,107.4021,93.0141,,110.9413,99.7226,128.9906,115.2187,117.2825,150.6913,#N/A N/A,80.3177,96.5594,144.8546,91.1433,122.3434,121.2302,103.0043,138.3967,,,95.2968,,,86.2269,,95.7624,109.2921,94.2834,93.3904,96.2118,89.3251,170.8621,,97.0897,,
05/02/2003,256.5677,99.6394,,55.0022,,101.0213,74.495,111.0063,75.7893,,106.32,92.1713,,111.9532,99.7283,127.4048,115.0871,117.3972,150.8089,#N/A N/A,80.0462,96.5652,146.2745,91.2439,120.8325,121.2433,103.049,137.6303,,,95.3392,,,86.0319,,94.6086,109.5894,93.5103,92.4406,96.212,89.1912,171.0166,,97.6244,,
06/02/2003,258.3782,99.4915,,55.0328,,101.2807,74.3738,111.005,76.0321,,106.8482,92.5961,,111.461,99.7339,127.3312,115.3001,117.4382,150.8426,#N/A N/A,80.2159,96.5709,145.6149,91.2117,121.8999,121.4246,103.0363,137.4428,,,95.3506,,,86.0993,,94.8084,109.3838,94.3063,92.875,96.129,89.1931,172.1641,,97.7465,,
07/02/2003,257.7521,99.6639,,55.2177,,101.0737,74.4531,111.0039,75.8516,,106.5799,92.5452,,111.5681,99.7331,126.9876,115.4987,117.5532,150.8923,#N/A N/A,79.8985,96.5771,144.1853,91.1132,121.9894,121.3974,103.0905,136.7583,,,95.4096,,,85.8704,,94.936,108.7134,94.4957,92.7628,96.0794,88.8729,172.9627,,98.1207,,
10/02/2003,260.4252,99.7521,,55.1348,,100.3407,74.3071,110.9968,75.723,,105.6446,91.6833,,112.634,99.731,126.2321,114.0742,117.582,151.0435,#N/A N/A,79.2096,96.5829,144.9611,90.9983,121.3356,121.4632,103.2787,136.6795,,,95.4644,,,85.2333,,93.2763,107.7258,93.6153,91.9061,96.1377,88.4224,171.4298,,98.4676,,
11/02/2003,262.2912,99.5364,,55.1157,,100.636,74.1713,110.994,75.9903,,105.5798,91.7976,,112.4494,99.7302,126.6759,114.579,117.5122,149.5911,#N/A N/A,79.3561,96.5888,144.8611,90.8836,121.5309,121.6348,103.3618,136.8126,,,95.7,,,85.4162,,94.813,106.4737,93.7439,91.964,95.8233,88.508,171.8038,,98.872,,
12/02/2003,262.4724,100.1165,,54.9058,,100.3464,73.9422,110.9909,75.8753,,105.8332,91.5917,,112.6636,99.7319,126.5164,114.2867,117.1849,149.4898,#N/A N/A,79.1104,96.5946,145.1651,91.4158,121.1056,121.5471,103.2723,137.0168,,,96.0546,,,85.1908,,94.5164,107.3478,93.8473,91.6799,96.3516,88.7483,171.8036,,99.0465,,
13/02/2003,260.1753,98.7582,,54.1595,,101.3183,73.8179,110.995,75.8926,,107.8611,92.652,,111.4301,99.7297,127.0428,114.7189,117.1279,149.8896,#N/A N/A,79.6905,96.6013,145.4237,90.2949,121.7653,121.5163,103.365,137.4893,,,96.0162,,,85.4464,,95.7009,107.0574,95.235,92.8074,95.9061,88.7412,172.2616,,98.8233,,
14/02/2003,256.6796,99.2957,,54.1036,,100.912,74.0743,110.9941,77.0358,,107.3514,92.3321,,111.8268,99.7326,127.3381,114.2637,117.2422,150.2912,#N/A N/A,79.7461,96.6071,147.0488,90.4752,121.0238,121.6763,103.3618,137.213,,,96.0808,,,85.4199,,95.2887,106.9727,94.954,92.3143,95.8237,88.5387,172.5746,,99.0711,,
